"DUI Arrests by Month"
"Current date: 4/13/2021 4:31:25 PM (Mountain Daylight Time)"
"Multiple Arrest Indicator: All Countable Arrests"
"Arrest Offense for A and B Arrests: Driving Under the Influence"
"Arrest Date","Arrest Month","Jurisdiction by Geography","Number of Arrestees",
"2020","April","Larimer County","76"
"2020","April","Las Animas County","1"
"2020","April","Lincoln County","1"
"2020","April","Logan County","2"
"2020","April","Mesa County","25"
"2020","April","Mineral County",""
"2020","April","Moffat County","5"
"2020","April","Montezuma County","5"
"2020","April","Montrose County","5"
"2020","April","Morgan County","2"
"2020","April","Otero County","3"
"2020","April","Ouray County","1"
"2020","April","Park County",""
"2020","April","Phillips County",""
"2020","April","Pitkin County","2"
"2020","April","Prowers County","4"
"2020","April","Pueblo County","5"
"2020","April","Rio Blanco County",""
"2020","April","Rio Grande County",""
"2020","April","Routt County","3"
"2020","April","Saguache County","1"
"2020","April","San Juan County",""
"2020","April","San Miguel County",""
"2020","April","Sedgwick County",""
"2020","April","Summit County","2"
"2020","April","Teller County","4"
"2020","April","Washington County",""
"2020","April","Weld County","32"
"2020","April","Yuma County","1"
"2020","April","Broomfield County","6"
"2020","April","Colorado Bureau of Investigation",""
"2020","April","Colorado State Patrol","254"
"2020","May","Total","1,287"
"2020","May","Adams County","140"
"2020","May","Alamosa County","2"
"2020","May","Arapahoe County","32"
"2020","May","Archuleta County",""
"2020","May","Baca County",""
"2020","May","Bent County","1"
"2020","May","Boulder County","30"
"2020","May","Chaffee County","12"
"2020","May","Cheyenne County",""
"2020","May","Clear Creek County","4"
"2020","May","Conejos County",""
"2020","May","Costilla County",""
"2020","May","Crowley County",""
"2020","May","Custer County","2"
"2020","May","Delta County","5"
"2020","May","Denver County","33"
"2020","May","Dolores County",""
"2020","May","Douglas County","37"
"2020","May","Eagle County","13"
"2020","May","Elbert County","5"
"2020","May","El Paso County","127"
"2020","May","Fremont County","6"
"2020","May","Garfield County","19"
"2020","May","Gilpin County",""
"2020","May","Grand County","1"
"2020","May","Gunnison County","4"
"2020","May","Hinsdale County",""
"2020","May","Huerfano County",""
"2020","May","Jackson County","3"
"2020","May","Jefferson County","87"
"2020","May","Kiowa County",""
"2020","May","Kit Carson County",""
"2020","May","Lake County","3"
"2020","May","La Plata County","6"
"2020","May","Larimer County","106"
"2020","May","Las Animas County","10"
"2020","May","Lincoln County","2"
"2020","May","Logan County","6"
"2020","May","Mesa County","22"
"2020","May","Mineral County",""
"2020","May","Moffat County","2"
"2020","May","Montezuma County","7"
"2020","May","Montrose County","13"
"2020","May","Morgan County","9"
"2020","May","Otero County","2"
"2020","May","Ouray County","1"
"2020","May","Park County","3"
"2020","May","Phillips County","1"
"2020","May","Pitkin County","2"
"2020","May","Prowers County","10"
"2020","May","Pueblo County","9"
"2020","May","Rio Blanco County","1"
"2020","May","Rio Grande County","3"
"2020","May","Routt County","4"
"2020","May","Saguache County","1"
"2020","May","San Juan County",""
"2020","May","San Miguel County","3"
"2020","May","Sedgwick County",""
"2020","May","Summit County","12"
"2020","May","Teller County","12"
"2020","May","Washington County",""
"2020","May","Weld County","66"
"2020","May","Yuma County","4"
"2020","May","Broomfield County","5"
"2020","May","Colorado Bureau of Investigation",""
"2020","May","Colorado State Patrol","399"
"2020","June","Total","1,310"
"2020","June","Adams County","157"
"2020","June","Alamosa County","2"
"2020","June","Arapahoe County","41"
"2020","June","Archuleta County",""
"2020","June","Baca County",""
"2020","June","Bent County","1"
"2020","June","Boulder County","22"
"2020","June","Chaffee County","11"
"2020","June","Cheyenne County",""
"2020","June","Clear Creek County","2"
"2020","June","Conejos County",""
"2020","June","Costilla County",""
"2020","June","Crowley County","3"
"2020","June","Custer County",""
"2020","June","Delta County","3"
"2020","June","Denver County","55"
"2020","June","Dolores County",""
"2020","June","Douglas County","51"
"2020","June","Eagle County","12"
"2020","June","Elbert County","5"
"2020","June","El Paso County","145"
"2020","June","Fremont County","13"
"2020","June","Garfield County","24"
"2020","June","Gilpin County","8"
"2020","June","Grand County","2"
"2020","June","Gunnison County","6"
"2020","June","Hinsdale County","1"
"2020","June","Huerfano County",""
"2020","June","Jackson County",""
"2020","June","Jefferson County","76"
"2020","June","Kiowa County",""
"2020","June","Kit Carson County",""
"2020","June","Lake County","2"
"2020","June","La Plata County","11"
"2020","June","Larimer County","111"
"2020","June","Las Animas County","2"
"2020","June","Lincoln County","1"
"2020","June","Logan County","4"
"2020","June","Mesa County","22"
"2020","June","Mineral County",""
"2020","June","Moffat County","5"
"2020","June","Montezuma County","7"
"2020","June","Montrose County","10"
"2020","June","Morgan County","7"
"2020","June","Otero County","4"
"2020","June","Ouray County",""
"2020","June","Park County","1"
"2020","June","Phillips County",""
"2020","June","Pitkin County","2"
"2020","June","Prowers County","6"
"2020","June","Pueblo County","7"
"2020","June","Rio Blanco County",""
"2020","June","Rio Grande County","2"
"2020","June","Routt County","5"
"2020","June","Saguache County","1"
"2020","June","San Juan County","1"
"2020","June","San Miguel County","1"
"2020","June","Sedgwick County",""
"2020","June","Summit County","14"
"2020","June","Teller County","18"
"2020","June","Washington County",""
"2020","June","Weld County","70"
"2020","June","Yuma County","1"
"2020","June","Broomfield County","6"
"2020","June","Colorado Bureau of Investigation",""
"2020","June","Colorado State Patrol","349"
"2020","July","Total","1,338"
"2020","July","Adams County","150"
"2020","July","Alamosa County","4"
"2020","July","Arapahoe County","28"
"2020","July","Archuleta County",""
"2020","July","Baca County",""
"2020","July","Bent County","4"
"2020","July","Boulder County","33"
"2020","July","Chaffee County","5"
"2020","July","Cheyenne County",""
"2020","July","Clear Creek County","3"
"2020","July","Conejos County",""
"2020","July","Costilla County",""
"2020","July","Crowley County","1"
"2020","July","Custer County",""
"2020","July","Delta County","6"
"2020","July","Denver County","86"
"2020","July","Dolores County",""
"2020","July","Douglas County","39"
"2020","July","Eagle County","14"
"2020","July","Elbert County","11"
"2020","July","El Paso County","184"
"2020","July","Fremont County","12"
"2020","July","Garfield County","18"
"2020","July","Gilpin County","8"
"2020","July","Grand County","2"
"2020","July","Gunnison County","3"
"2020","July","Hinsdale County",""
"2020","July","Huerfano County","1"
"2020","July","Jackson County",""
"2020","July","Jefferson County","69"
"2020","July","Kiowa County",""
"2020","July","Kit Carson County",""
"2020","July","Lake County","4"
"2020","July","La Plata County","14"
"2020","July","Larimer County","112"
"2020","July","Las Animas County","1"
"2020","July","Lincoln County","4"
"2020","July","Logan County","4"
"2020","July","Mesa County","28"
"2020","July","Mineral County",""
"2020","July","Moffat County","2"
"2020","July","Montezuma County","9"
"2020","July","Montrose County","7"
"2020","July","Morgan County","2"
"2020","July","Otero County",""
"2020","July","Ouray County",""
"2020","July","Park County","2"
"2020","July","Phillips County","1"
"2020","July","Pitkin County","2"
"2020","July","Prowers County","2"
"2020","July","Pueblo County","12"
"2020","July","Rio Blanco County",""
"2020","July","Rio Grande County","1"
"2020","July","Routt County","8"
"2020","July","Saguache County","1"
"2020","July","San Juan County",""
"2020","July","San Miguel County","1"
"2020","July","Sedgwick County",""
"2020","July","Summit County","22"
"2020","July","Teller County","12"
"2020","July","Washington County",""
"2020","July","Weld County","74"
"2020","July","Yuma County","1"
"2020","July","Broomfield County","9"
"2020","July","Colorado Bureau of Investigation",""
"2020","July","Colorado State Patrol","322"
"2020","August","Total","1,413"
"2020","August","Adams County","183"
"2020","August","Alamosa County","4"
"2020","August","Arapahoe County","36"
"2020","August","Archuleta County","2"
"2020","August","Baca County",""
"2020","August","Bent County","6"
"2020","August","Boulder County","29"
"2020","August","Chaffee County","11"
"2020","August","Cheyenne County",""
"2020","August","Clear Creek County","3"
"2020","August","Conejos County",""
"2020","August","Costilla County",""
"2020","August","Crowley County","3"
"2020","August","Custer County","1"
"2020","August","Delta County","2"
"2020","August","Denver County","87"
"2020","August","Dolores County",""
"2020","August","Douglas County","45"
"2020","August","Eagle County","15"
"2020","August","Elbert County","4"
"2020","August","El Paso County","196"
"2020","August","Fremont County","7"
"2020","August","Garfield County","13"
"2020","August","Gilpin County","5"
"2020","August","Grand County",""
"2020","August","Gunnison County","8"
"2020","August","Hinsdale County","1"
"2020","August","Huerfano County","1"
"2020","August","Jackson County",""
"2020","August","Jefferson County","70"
"2020","August","Kiowa County",""
"2020","August","Kit Carson County","1"
"2020","August","Lake County","6"
"2020","August","La Plata County","16"
"2020","August","Larimer County","112"
"2020","August","Las Animas County","3"
"2020","August","Lincoln County","6"
"2020","August","Logan County","8"
"2020","August","Mesa County","28"
"2020","August","Mineral County","1"
"2020","August","Moffat County","1"
"2020","August","Montezuma County","7"
"2020","August","Montrose County","9"
"2020","August","Morgan County","4"
"2020","August","Otero County","1"
"2020","August","Ouray County",""
"2020","August","Park County","3"
"2020","August","Phillips County",""
"2020","August","Pitkin County","2"
"2020","August","Prowers County","7"
"2020","August","Pueblo County","10"
"2020","August","Rio Blanco County","1"
"2020","August","Rio Grande County","3"
"2020","August","Routt County","6"
"2020","August","Saguache County",""
"2020","August","San Juan County","1"
"2020","August","San Miguel County","1"
"2020","August","Sedgwick County",""
"2020","August","Summit County","19"
"2020","August","Teller County","15"
"2020","August","Washington County",""
"2020","August","Weld County","75"
"2020","August","Yuma County","2"
"2020","August","Broomfield County","12"
"2020","August","Colorado Bureau of Investigation",""
"2020","August","Colorado State Patrol","321"
"2020","September","Total","1,368"
"2020","September","Adams County","162"
"2020","September","Alamosa County","5"
"2020","September","Arapahoe County","34"
"2020","September","Archuleta County",""
"2020","September","Baca County",""
"2020","September","Bent County","2"
"2020","September","Boulder County","38"
"2020","September","Chaffee County","11"
"2020","September","Cheyenne County",""
"2020","September","Clear Creek County","4"
"2020","September","Conejos County",""
"2020","September","Costilla County",""
"2020","September","Crowley County","2"
"2020","September","Custer County",""
"2020","September","Delta County","2"
"2020","September","Denver County","91"
"2020","September","Dolores County",""
"2020","September","Douglas County","38"
"2020","September","Eagle County","11"
"2020","September","Elbert County","7"
"2020","September","El Paso County","180"
"2020","September","Fremont County","6"
"2020","September","Garfield County","23"
"2020","September","Gilpin County","3"
"2020","September","Grand County",""
"2020","September","Gunnison County","4"
"2020","September","Hinsdale County",""
"2020","September","Huerfano County",""
"2020","September","Jackson County",""
"2020","September","Jefferson County","81"
"2020","September","Kiowa County","1"
"2020","September","Kit Carson County","2"
"2020","September","Lake County","6"
"2020","September","La Plata County","2"
"2020","September","Larimer County","95"
"2020","September","Las Animas County","5"
"2020","September","Lincoln County","3"
"2020","September","Logan County","6"
"2020","September","Mesa County","23"
"2020","September","Mineral County",""
"2020","September","Moffat County","7"
"2020","September","Montezuma County","6"
"2020","September","Montrose County","3"
"2020","September","Morgan County","7"
"2020","September","Otero County","1"
"2020","September","Ouray County",""
"2020","September","Park County",""
"2020","September","Phillips County",""
"2020","September","Pitkin County","1"
"2020","September","Prowers County","5"
"2020","September","Pueblo County","11"
"2020","September","Rio Blanco County","1"
"2020","September","Rio Grande County","5"
"2020","September","Routt County","6"
"2020","September","Saguache County",""
"2020","September","San Juan County",""
"2020","September","San Miguel County","2"
"2020","September","Sedgwick County",""
"2020","September","Summit County","17"
"2020","September","Teller County","18"
"2020","September","Washington County",""
"2020","September","Weld County","65"
"2020","September","Yuma County","2"
"2020","September","Broomfield County","11"
"2020","September","Colorado Bureau of Investigation",""
"2020","September","Colorado State Patrol","353"
"2020","October","Total","1,410"
"2020","October","Adams County","171"
"2020","October","Alamosa County","2"
"2020","October","Arapahoe County","42"
"2020","October","Archuleta County","1"
"2020","October","Baca County",""
"2020","October","Bent County","2"
"2020","October","Boulder County","38"
"2020","October","Chaffee County","8"
"2020","October","Cheyenne County","1"
"2020","October","Clear Creek County","2"
"2020","October","Conejos County",""
"2020","October","Costilla County",""
"2020","October","Crowley County","1"
"2020","October","Custer County","1"
"2020","October","Delta County","7"
"2020","October","Denver County","71"
"2020","October","Dolores County",""
"2020","October","Douglas County","41"
"2020","October","Eagle County","18"
"2020","October","Elbert County","4"
"2020","October","El Paso County","158"
"2020","October","Fremont County","9"
"2020","October","Garfield County","19"
"2020","October","Gilpin County","4"
"2020","October","Grand County","5"
"2020","October","Gunnison County","5"
"2020","October","Hinsdale County",""
"2020","October","Huerfano County","1"
"2020","October","Jackson County","2"
"2020","October","Jefferson County","102"
"2020","October","Kiowa County",""
"2020","October","Kit Carson County","3"
"2020","October","Lake County","3"
"2020","October","La Plata County","13"
"2020","October","Larimer County","108"
"2020","October","Las Animas County","6"
"2020","October","Lincoln County","3"
"2020","October","Logan County","8"
"2020","October","Mesa County","33"
"2020","October","Mineral County",""
"2020","October","Moffat County","4"
"2020","October","Montezuma County","4"
"2020","October","Montrose County","13"
"2020","October","Morgan County","4"
"2020","October","Otero County","2"
"2020","October","Ouray County","1"
"2020","October","Park County","2"
"2020","October","Phillips County","3"
"2020","October","Pitkin County","4"
"2020","October","Prowers County","6"
"2020","October","Pueblo County","9"
"2020","October","Rio Blanco County","1"
"2020","October","Rio Grande County","4"
"2020","October","Routt County","6"
"2020","October","Saguache County",""
"2020","October","San Juan County","1"
"2020","October","San Miguel County","3"
"2020","October","Sedgwick County",""
"2020","October","Summit County","12"
"2020","October","Teller County","17"
"2020","October","Washington County",""
"2020","October","Weld County","62"
"2020","October","Yuma County","2"
"2020","October","Broomfield County","8"
"2020","October","Colorado Bureau of Investigation",""
"2020","October","Colorado State Patrol","350"
"2020","November","Total","1,233"
"2020","November","Adams County","143"
"2020","November","Alamosa County","6"
"2020","November","Arapahoe County","37"
"2020","November","Archuleta County",""
"2020","November","Baca County",""
"2020","November","Bent County",""
"2020","November","Boulder County","33"
"2020","November","Chaffee County","10"
"2020","November","Cheyenne County",""
"2020","November","Clear Creek County","2"
"2020","November","Conejos County",""
"2020","November","Costilla County",""
"2020","November","Crowley County","2"
"2020","November","Custer County",""
"2020","November","Delta County","4"
"2020","November","Denver County","70"
"2020","November","Dolores County",""
"2020","November","Douglas County","41"
"2020","November","Eagle County","13"
"2020","November","Elbert County","5"
"2020","November","El Paso County","151"
"2020","November","Fremont County","7"
"2020","November","Garfield County","20"
"2020","November","Gilpin County","4"
"2020","November","Grand County","1"
"2020","November","Gunnison County","3"
"2020","November","Hinsdale County",""
"2020","November","Huerfano County","1"
"2020","November","Jackson County",""
"2020","November","Jefferson County","68"
"2020","November","Kiowa County",""
"2020","November","Kit Carson County",""
"2020","November","Lake County","2"
"2020","November","La Plata County","16"
"2020","November","Larimer County","75"
"2020","November","Las Animas County","1"
"2020","November","Lincoln County","1"
"2020","November","Logan County","5"
"2020","November","Mesa County","25"
"2020","November","Mineral County",""
"2020","November","Moffat County","3"
"2020","November","Montezuma County","2"
"2020","November","Montrose County","14"
"2020","November","Morgan County","2"
"2020","November","Otero County","3"
"2020","November","Ouray County","1"
"2020","November","Park County","3"
"2020","November","Phillips County",""
"2020","November","Pitkin County","3"
"2020","November","Prowers County","6"
"2020","November","Pueblo County","9"
"2020","November","Rio Blanco County",""
"2020","November","Rio Grande County","7"
"2020","November","Routt County","2"
"2020","November","Saguache County","1"
"2020","November","San Juan County","2"
"2020","November","San Miguel County","1"
"2020","November","Sedgwick County",""
"2020","November","Summit County","10"
"2020","November","Teller County","6"
"2020","November","Washington County",""
"2020","November","Weld County","72"
"2020","November","Yuma County","2"
"2020","November","Broomfield County","6"
"2020","November","Colorado Bureau of Investigation",""
"2020","November","Colorado State Patrol","332"
"2020","December","Total","1,059"
"2020","December","Adams County","116"
"2020","December","Alamosa County","2"
"2020","December","Arapahoe County","28"
"2020","December","Archuleta County",""
"2020","December","Baca County",""
"2020","December","Bent County","1"
"2020","December","Boulder County","16"
"2020","December","Chaffee County","4"
"2020","December","Cheyenne County","1"
"2020","December","Clear Creek County","5"
"2020","December","Conejos County",""
"2020","December","Costilla County",""
"2020","December","Crowley County",""
"2020","December","Custer County",""
"2020","December","Delta County","3"
"2020","December","Denver County","68"
"2020","December","Dolores County",""
"2020","December","Douglas County","49"
"2020","December","Eagle County","9"
"2020","December","Elbert County","4"
"2020","December","El Paso County","100"
"2020","December","Fremont County","5"
"2020","December","Garfield County","5"
"2020","December","Gilpin County","3"
"2020","December","Grand County","4"
"2020","December","Gunnison County","8"
"2020","December","Hinsdale County",""
"2020","December","Huerfano County",""
"2020","December","Jackson County","1"
"2020","December","Jefferson County","69"
"2020","December","Kiowa County",""
"2020","December","Kit Carson County","2"
"2020","December","Lake County",""
"2020","December","La Plata County","8"
"2020","December","Larimer County","60"
"2020","December","Las Animas County","2"
"2020","December","Lincoln County","2"
"2020","December","Logan County","4"
"2020","December","Mesa County","21"
"2020","December","Mineral County",""
"2020","December","Moffat County","2"
"2020","December","Montezuma County","9"
"2020","December","Montrose County","5"
"2020","December","Morgan County","5"
"2020","December","Otero County","1"
"2020","December","Ouray County",""
"2020","December","Park County","1"
"2020","December","Phillips County","1"
"2020","December","Pitkin County","3"
"2020","December","Prowers County",""
"2020","December","Pueblo County","6"
"2020","December","Rio Blanco County","1"
"2020","December","Rio Grande County","4"
"2020","December","Routt County","5"
"2020","December","Saguache County","1"
"2020","December","San Juan County",""
"2020","December","San Miguel County","2"
"2020","December","Sedgwick County",""
"2020","December","Summit County","7"
"2020","December","Teller County","9"
"2020","December","Washington County",""
"2020","December","Weld County","55"
"2020","December","Yuma County",""
"2020","December","Broomfield County","13"
"2020","December","Colorado Bureau of Investigation",""
"2020","December","Colorado State Patrol","329"
"2021","January","Total","1,155"
"2021","January","Adams County","134"
"2021","January","Alamosa County","2"
"2021","January","Arapahoe County","37"
"2021","January","Archuleta County","2"
"2021","January","Baca County",""
"2021","January","Bent County","2"
"2021","January","Boulder County","32"
"2021","January","Chaffee County","5"
"2021","January","Cheyenne County",""
"2021","January","Clear Creek County","5"
"2021","January","Conejos County",""
"2021","January","Costilla County",""
"2021","January","Crowley County",""
"2021","January","Custer County",""
"2021","January","Delta County","3"
"2021","January","Denver County","63"
"2021","January","Dolores County",""
"2021","January","Douglas County","36"
"2021","January","Eagle County","15"
"2021","January","Elbert County","4"
"2021","January","El Paso County","157"
"2021","January","Fremont County","4"
"2021","January","Garfield County","14"
"2021","January","Gilpin County","3"
"2021","January","Grand County","8"
"2021","January","Gunnison County","5"
"2021","January","Hinsdale County",""
"2021","January","Huerfano County","1"
"2021","January","Jackson County",""
"2021","January","Jefferson County","78"
"2021","January","Kiowa County",""
"2021","January","Kit Carson County",""
"2021","January","Lake County","2"
"2021","January","La Plata County","20"
"2021","January","Larimer County","1"
"2021","January","Las Animas County","4"
"2021","January","Lincoln County","2"
"2021","January","Logan County","4"
"2021","January","Mesa County","19"
"2021","January","Mineral County",""
"2021","January","Moffat County",""
"2021","January","Montezuma County","11"
"2021","January","Montrose County","8"
"2021","January","Morgan County","6"
"2021","January","Otero County","1"
"2021","January","Ouray County","1"
"2021","January","Park County","4"
"2021","January","Phillips County",""
"2021","January","Pitkin County","2"
"2021","January","Prowers County","4"
"2021","January","Pueblo County","6"
"2021","January","Rio Blanco County","1"
"2021","January","Rio Grande County","4"
"2021","January","Routt County","4"
"2021","January","Saguache County","2"
"2021","January","San Juan County",""
"2021","January","San Miguel County","6"
"2021","January","Sedgwick County",""
"2021","January","Summit County","11"
"2021","January","Teller County","4"
"2021","January","Washington County",""
"2021","January","Weld County","53"
"2021","January","Yuma County","1"
"2021","January","Broomfield County","5"
"2021","January","Colorado Bureau of Investigation",""
"2021","January","Colorado State Patrol","359"
"2021","February","Total","1,011"
"2021","February","Adams County","124"
"2021","February","Alamosa County","1"
"2021","February","Arapahoe County","19"
"2021","February","Archuleta County","3"
"2021","February","Baca County",""
"2021","February","Bent County","1"
"2021","February","Boulder County","18"
"2021","February","Chaffee County","5"
"2021","February","Cheyenne County",""
"2021","February","Clear Creek County","7"
"2021","February","Conejos County",""
"2021","February","Costilla County",""
"2021","February","Crowley County","1"
"2021","February","Custer County","2"
"2021","February","Delta County","5"
"2021","February","Denver County","63"
"2021","February","Dolores County",""
"2021","February","Douglas County","38"
"2021","February","Eagle County","12"
"2021","February","Elbert County","2"
"2021","February","El Paso County","130"
"2021","February","Fremont County","7"
"2021","February","Garfield County","11"
"2021","February","Gilpin County","7"
"2021","February","Grand County","8"
"2021","February","Gunnison County","2"
"2021","February","Hinsdale County",""
"2021","February","Huerfano County",""
"2021","February","Jackson County","1"
"2021","February","Jefferson County","54"
"2021","February","Kiowa County","1"
"2021","February","Kit Carson County",""
"2021","February","Lake County","1"
"2021","February","La Plata County","21"
"2021","February","Larimer County",""
"2021","February","Las Animas County","6"
"2021","February","Lincoln County",""
"2021","February","Logan County","3"
"2021","February","Mesa County","29"
"2021","February","Mineral County",""
"2021","February","Moffat County",""
"2021","February","Montezuma County","9"
"2021","February","Montrose County","11"
"2021","February","Morgan County","1"
"2021","February","Otero County",""
"2021","February","Ouray County",""
"2021","February","Park County",""
"2021","February","Phillips County","2"
"2021","February","Pitkin County","2"
"2021","February","Prowers County",""
"2021","February","Pueblo County","9"
"2021","February","Rio Blanco County","1"
"2021","February","Rio Grande County","3"
"2021","February","Routt County","6"
"2021","February","Saguache County",""
"2021","February","San Juan County",""
"2021","February","San Miguel County","5"
"2021","February","Sedgwick County",""
"2021","February","Summit County","14"
"2021","February","Teller County","6"
"2021","February","Washington County",""
"2021","February","Weld County","56"
"2021","February","Yuma County",""
"2021","February","Broomfield County","12"
"2021","February","Colorado Bureau of Investigation",""
"2021","February","Colorado State Patrol","292"
"2021","March","Total","764"
"2021","March","Adams County","101"
"2021","March","Alamosa County",""
"2021","March","Arapahoe County","12"
"2021","March","Archuleta County","2"
"2021","March","Baca County",""
"2021","March","Bent County","2"
"2021","March","Boulder County","19"
"2021","March","Chaffee County","4"
"2021","March","Cheyenne County",""
"2021","March","Clear Creek County","4"
"2021","March","Conejos County",""
"2021","March","Costilla County",""
"2021","March","Crowley County",""
"2021","March","Custer County","1"
"2021","March","Delta County","5"
"2021","March","Denver County",""
"2021","March","Dolores County",""
"2021","March","Douglas County","14"
"2021","March","Eagle County","9"
"2021","March","Elbert County","3"
"2021","March","El Paso County","132"
"2021","March","Fremont County","10"
"2021","March","Garfield County","13"
"2021","March","Gilpin County","6"
"2021","March","Grand County","7"
"2021","March","Gunnison County","3"
"2021","March","Hinsdale County",""
"2021","March","Huerfano County",""
"2021","March","Jackson County",""
"2021","March","Jefferson County","7"
"2021","March","Kiowa County",""
"2021","March","Kit Carson County",""
"2021","March","Lake County","2"
"2021","March","La Plata County","5"
"2021","March","Larimer County",""
"2021","March","Las Animas County","4"
"2021","March","Lincoln County","1"
"2021","March","Logan County","5"
"2021","March","Mesa County","32"
"2021","March","Mineral County",""
"2021","March","Moffat County",""
"2021","March","Montezuma County","9"
"2021","March","Montrose County","8"
"2021","March","Morgan County","11"
"2021","March","Otero County","2"
"2021","March","Ouray County","1"
"2021","March","Park County","5"
"2021","March","Phillips County",""
"2021","March","Pitkin County","2"
"2021","March","Prowers County",""
"2021","March","Pueblo County","10"
"2021","March","Rio Blanco County","1"
"2021","March","Rio Grande County","5"
"2021","March","Routt County","4"
"2021","March","Saguache County",""
"2021","March","San Juan County",""
"2021","March","San Miguel County","1"
"2021","March","Sedgwick County",""
"2021","March","Summit County","17"
"2021","March","Teller County","5"
"2021","March","Washington County",""
"2021","March","Weld County","33"
"2021","March","Yuma County","1"
"2021","March","Broomfield County","13"
"2021","March","Colorado Bureau of Investigation",""
"2021","March","Colorado State Patrol","233"
"2021","April","Total","42"
"2021","April","Adams County",""
"2021","April","Alamosa County",""
"2021","April","Arapahoe County",""
"2021","April","Archuleta County",""
"2021","April","Baca County",""
"2021","April","Bent County",""
"2021","April","Boulder County",""
"2021","April","Chaffee County",""
"2021","April","Cheyenne County",""
"2021","April","Clear Creek County",""
"2021","April","Conejos County",""
"2021","April","Costilla County",""
"2021","April","Crowley County",""
"2021","April","Custer County",""
"2021","April","Delta County",""
"2021","April","Denver County",""
"2021","April","Dolores County",""
"2021","April","Douglas County",""
"2021","April","Eagle County","3"
"2021","April","Elbert County",""
"2021","April","El Paso County","3"
"2021","April","Fremont County",""
"2021","April","Garfield County",""
"2021","April","Gilpin County",""
"2021","April","Grand County",""
"2021","April","Gunnison County",""
"2021","April","Hinsdale County",""
"2021","April","Huerfano County",""
"2021","April","Jackson County",""
"2021","April","Jefferson County",""
"2021","April","Kiowa County",""
"2021","April","Kit Carson County",""
"2021","April","Lake County",""
"2021","April","La Plata County","2"
"2021","April","Larimer County",""
"2021","April","Las Animas County",""
"2021","April","Lincoln County",""
"2021","April","Logan County",""
"2021","April","Mesa County","10"
"2021","April","Mineral County",""
"2021","April","Moffat County",""
"2021","April","Montezuma County","2"
"2021","April","Montrose County","1"
"2021","April","Morgan County",""
"2021","April","Otero County",""
"2021","April","Ouray County",""
"2021","April","Park County",""
"2021","April","Phillips County",""
"2021","April","Pitkin County",""
"2021","April","Prowers County",""
"2021","April","Pueblo County",""
"2021","April","Rio Blanco County",""
"2021","April","Rio Grande County",""
"2021","April","Routt County",""
"2021","April","Saguache County",""
"2021","April","San Juan County",""
"2021","April","San Miguel County",""
"2021","April","Sedgwick County",""
"2021","April","Summit County",""
"2021","April","Teller County","1"
"2021","April","Washington County",""
"2021","April","Weld County","1"
"2021","April","Yuma County",""
"2021","April","Broomfield County",""
"2021","April","Colorado Bureau of Investigation",""
"2021","April","Colorado State Patrol","19"
"2021","May","Total",""
"2021","May","Adams County",""
"2021","May","Alamosa County",""
"2021","May","Arapahoe County",""
"2021","May","Archuleta County",""
"2021","May","Baca County",""
"2021","May","Bent County",""
"2021","May","Boulder County",""
"2021","May","Chaffee County",""
"2021","May","Cheyenne County",""
"2021","May","Clear Creek County",""
"2021","May","Conejos County",""
"2021","May","Costilla County",""
"2021","May","Crowley County",""
"2021","May","Custer County",""
"2021","May","Delta County",""
"2021","May","Denver County",""
"2021","May","Dolores County",""
"2021","May","Douglas County",""
"2021","May","Eagle County",""
"2021","May","Elbert County",""
"2021","May","El Paso County",""
"2021","May","Fremont County",""
"2021","May","Garfield County",""
"2021","May","Gilpin County",""
"2021","May","Grand County",""
"2021","May","Gunnison County",""
"2021","May","Hinsdale County",""
"2021","May","Huerfano County",""
"2021","May","Jackson County",""
"2021","May","Jefferson County",""
"2021","May","Kiowa County",""
"2021","May","Kit Carson County",""
"2021","May","Lake County",""
"2021","May","La Plata County",""
"2021","May","Larimer County",""
"2021","May","Las Animas County",""
"2021","May","Lincoln County",""
"2021","May","Logan County",""
"2021","May","Mesa County",""
"2021","May","Mineral County",""
"2021","May","Moffat County",""
"2021","May","Montezuma County",""
"2021","May","Montrose County",""
"2021","May","Morgan County",""
"2021","May","Otero County",""
"2021","May","Ouray County",""
"2021","May","Park County",""
"2021","May","Phillips County",""
"2021","May","Pitkin County",""
"2021","May","Prowers County",""
"2021","May","Pueblo County",""
"2021","May","Rio Blanco County",""
"2021","May","Rio Grande County",""
"2021","May","Routt County",""
"2021","May","Saguache County",""
"2021","May","San Juan County",""
"2021","May","San Miguel County",""
"2021","May","Sedgwick County",""
"2021","May","Summit County",""
"2021","May","Teller County",""
"2021","May","Washington County",""
"2021","May","Weld County",""
"2021","May","Yuma County",""
"2021","May","Broomfield County",""
"2021","May","Colorado Bureau of Investigation",""
"2021","May","Colorado State Patrol",""
"2021","June","Total",""
"2021","June","Adams County",""
"2021","June","Alamosa County",""
"2021","June","Arapahoe County",""
"2021","June","Archuleta County",""
"2021","June","Baca County",""
"2021","June","Bent County",""
"2021","June","Boulder County",""
"2021","June","Chaffee County",""
"2021","June","Cheyenne County",""
"2021","June","Clear Creek County",""
"2021","June","Conejos County",""
"2021","June","Costilla County",""
"2021","June","Crowley County",""
"2021","June","Custer County",""
"2021","June","Delta County",""
"2021","June","Denver County",""
"2021","June","Dolores County",""
"2021","June","Douglas County",""
"2021","June","Eagle County",""
"2021","June","Elbert County",""
